Source ID,Title,Creator,Description (English),Description (Portuguese),Date,First Year,Last Year,Type,Item Set,Source,Source URL,Materials,Fabrication Method,Rights,License,Attribution,Width (mm),Height (mm),Latitude,Longitude,Depicts,Wikidata ID,Smapshot ID,Media URL
0071824cx112-07,Rua do Ouvidor,Marc Ferrez,,"Em 1745, a Fazenda Real adquiriu algumas casas na rua para instalar a residência dos Ouvidores. O segundo deles (1748-1750), Francisco Berquó da Silva Pereira, tornou-se conhecido, e a rua passou a ser, desde então, a Rua do Ouvidor.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/71083,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90245,-43.17593,http://www.wikidata.org/entity/Q2946148 Centro,Q65621434,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx112-07.jpg
0071824cx112-08,Ginásio Nacional,Marc Ferrez,,"Edificio do Ginásio Nacional, hoje colégio D. Pedro II, na Rua Marechal Floriano.",01-01-1900,1898,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70982,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90207,-43.18471,,Q89049256,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx112-08.jpg
0071824cx112-10,Igreja São Pedro dos Clérigos,Marc Ferrez,,"Igreja São Pedro dos Clérigos, na antiga rua de São Pedro no centro do Rio de Janeiro, esta foi extinta para dar lugar à Avenida Presidente Vargas em 1943.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70983,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90097,-43.1804,http://www.wikidata.org/entity/Q2946148 Centro,Q65620686,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx112-10.jpg
0071824cx112-11,Igreja de Nossa Senhora da Lapa dos Mercadores,Marc Ferrez,,"Igreja de Nossa Senhora da Lapa dos Mercadores, localiza-se na rua do Ouvidor, entre as ruas do Mercado e 1º de Março, erguido em 1743.",01-01-1895,1890,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/70984,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90186,-43.17532,http://www.wikidata.org/entity/Q10365032 Rua do Ouvidor,Q65620687,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx112-11.jpg
0071824cx114-01,Pavilhão do Club de Regatas Botafogo,Marc Ferrez,,"No dia 1º de julho de 1894, nascia na praia de Botafogo o Club de Regatas Botafogo. O clube ganhou esse nome em homenagem à enseada do bairro onde competiam os seus barcos. A sede era em um casarão demolido, no sul da praia de Botafogo, encostado ao Morro do Pasmado, onde hoje termina a Avenida Pasteur.",01-01-1900,1895,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77609,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.94328,-43.18226,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620688,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-01.jpg
0071824cx114-02,A Glória vista a partir do Morro do Castelo,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77610,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9182,-43.18148,http://www.wikidata.org/entity/Q1532671 Glória,Q65620689,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-02.jpg
0071824cx114-03,A Glória vista a partir do Morro do Castelo,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77611,Glass plate negative,Silver gelatin,,,,,,-22.91853,-43.17867,http://www.wikidata.org/entity/Q1532671 Glória,Q65620690,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-03.jpg
0071824cx114-04,Vista do cais Pharoux,Marc Ferrez,,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de Novembro; ao fundo o Pão de Açúcar.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77612,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89595,-43.17242,,Q65620691,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-04.jpg
0071824cx114-05,Vista do cais Pharoux,Marc Ferrez,,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77613,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89659,-43.17463,,Q65620692,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-05.jpg
0071824cx114-06,Vista do cais Pharoux,Marc Ferrez,,"Vista do cais Pharoux, Praça D. Pedro II, atual Praça XV de novembro; ao fundo, morro do Castelo e o Pão de Açúcar.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77614,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89659,-43.17463,,Q89049766,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx114-06.jpg
0071824cx121-02,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",Marc Ferrez,,,01-01-1887,1882,1892,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77649,Glass plate negative,Silver gelatin,,,,,,-22.90523,-43.22496,http://www.wikidata.org/entity/Q2500590 Quinta da Boa Vista,Q65620694,,
0071824cx121-03,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",Marc Ferrez,,"Museu Nacional, instalado na antiga residência oficial da família Imperial na Quinta da Boa Vista em São Cristóvão.",01-01-1887,1882,1892,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77650,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90529,-43.22492,http://www.wikidata.org/entity/Q2500590 Quinta da Boa Vista,Q65620695,,
0071824cx121-04,"Museu Nacional, antigo Palácio Imperial de São Cristóvão",Marc Ferrez,,,01-01-1887,1882,1892,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77651,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90368,-43.22352,http://www.wikidata.org/entity/Q2500590 Quinta da Boa Vista,Q65621436,,
0071824cx121-11,Vista da Cidade de Petrópolis,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,240.0,180.0,,,,,,
0071824cx125-01,Passeio Público,Marc Ferrez,,"A lagoa do Boqueirão foi aterrada com material proveniente do desmonte do pequeno Morro das Mangueiras, que se erguia onde hoje está a Rua Visconde de Maranguape, na Lapa. A tarefa de arrasar o morro, aterrar a lagoa e construir o jardim foi entregue ao Mestre Valentim da Fonseca e Silva, considerado o melhor escultor do Rio na época. O Passeio Público foi construído entre 1779 e 1783. Foi o primeiro jardim público da cidade e do país, até então existiam apenas hortas e canteiros.",01-01-1880,1875,1885,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77646,Glass plate negative,Collodion,,,,240.0,180.0,-22.91375,-43.17588,http://www.wikidata.org/entity/Q2946148 Centro,Q65621437,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx125-01.jpg
0071824cx126-01,Enseada de Botafogo,Marc Ferrez,,"Vista da antiga praia de Botafogo, vendo-se o Morro do Corcovado ao fundo.",01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77634,Glass plate negative,Silver gelatin,,,,,,-22.94156,-43.17778,,Q65621438,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-01.jpg
0071824cx126-02,"Panorama do centro do Rio de Janeiro, a partir da Ilha das Cobras, no primeiro plano a Alfândega e a torre da Candelária",Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77635,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89666,-43.1743,,Q65620699,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-02.jpg
0071824cx126-05,Igreja de São Joaquim,Marc Ferrez,,"Vista da Igreja de São Joaquim na antiga Rua Larga, atual avenida Marechal Floriano, erguida em 1758.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77636,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90197,-43.1846,,Q89049777,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-05.jpg
0071824cx126-06,Panorama do Rio de Janeiro visto a partir da Ilha das Cobras,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77637,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.89629,-43.17398,,Q65620700,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-06.jpg
0071824cx126-07,"Estrada de Ferro do Corcovado, Viaduto do Silvestre, Km 1 (aproximadamente)",Marc Ferrez,,"Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",01-01-1884,1884,1890,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.94632,-43.20508,,Q89054720,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-07.jpg
0071824cx126-08,"Bairro da Lapa a partir de Santa Teresa, ao fundo o Morro do Castelo",Marc Ferrez,,Destaque para a Igreja Nossa Senhora do Carmo da Lapa e Igreja de Santa Luzia.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77638,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.91654,-43.17965,,Q65620701,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-08.jpg
0071824cx126-09,Panorama dos bairros do Flamengo e Catete,Marc Ferrez,,"Destaque para o Palácio do Catete, à esquerda, e para o morro do Corcovado com o mirante Chapéu do Sol ao fundo.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77639,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.92391,-43.1749,,Q65620702,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-09.jpg
0071824cx126-10,Monumento em homenagem a Pedro Álvares Cabral,Marc Ferrez,,"Monumento criado por ocasião das comemorações dos 400 anos do descobrimento do Brasil, pelo escultor Rodolfo Bernardeli, em homenagem a Pedro Álvares Cabral.",01-01-1902,1897,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77640,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.92,-43.17696,,Q65620704,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-10.jpg
0071824cx126-11,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar",Marc Ferrez,,"Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",01-01-1891,1891,1891,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77641,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.94332,-43.11505,http://www.wikidata.org/entity/Q178725 Niterói,Q65620705,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx126-11.jpg
0071824cx127-06,Igreja Nossa Senhora da Glória,Marc Ferrez,,"Por decreto imperial, em 1834, foi criada no Rio de Janeiro a freguesia de Nossa Senhora da Glória no Largo do Machado. Foi inaugurada em 17 de junho de 1842 tendo como patrono perpétuo D. Pedro II.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77642,Glass plate negative,Silver gelatin,,,,,,-22.93064,-43.17927,,Q89049781,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx127-06.jpg
0071824cx127-07,Catedral Presbiteriana do Rio de Janeiro,Marc Ferrez,,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.",01-01-1895,1890,1900,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77643,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.93283,-43.17787,,Q89050035,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx127-07.jpg
0071824cx127-08,Catedral Presbiteriana do Rio de Janeiro,Marc Ferrez,,"Catedral Presbiteriana localizada no Centro do Rio de Janeiro, fundada em 1862.",01-01-1895,1890,1900,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77644,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.93282,-43.17782,,Q89050039,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cx127-08.jpg
0071824cx127-10,Igreja de São Francisco de Paula,Marc Ferrez,,"A Igreja São Francisco de Paula foi inaugurada oficialmente em 7 de março de 1865, com a presença dos imperadores D. Pedro II e D. Teresa Cristina.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77645,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90481,-43.18087,http://www.wikidata.org/entity/Q12117134 Largo São Francisco,Q65620706,,
0071824cxambulantesb-05,"Ambulantes no largo do Paço, morro do Castelo ao fundo",Gomes Junior,,"No ano de 1900, Ferrez inicia a produção de séries de cartões postais, ampliando significativamente o alcance e o público de suas imagens. De acordo com o pesquisador Paulo Berger, o fotógrafo teria produzido cerca de 350 postais diferentes, em sua maioria de vistas do Rio de Janeiro. Na primeira série editada, com títulos e endereço do fotógrafo em francês, “Rue de S. Jose 88”,  há dois cartões que trazem duas imagens de vendedores, cada uma: “Vendeurs ambulants (de cebola e galinhas)”, “Vendeurs ambulants”(de legumes e vassoura). Tais imagens, provavelmente realizadas no final do século, pertencem a um conjunto de retratos de tipos populares das ruas do Rio, como o Cesteiro, o Funileiro, o Vassoreiro, o Mascate e os Jornaleiros, posando com suas mercadorias em frente a um fundo neutro, cuja autoria foi, durante muito tempo, atribuída exclusivamente a Ferrez. Um exame nos negativos de vidro que se encontram no acervo do Instituto Moreira Salles, revelou, entretanto, que algumas delas são assinadas por Gomes Junior, um autor desconhecido.",01-01-1899,1894,1904,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77652,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90254,-43.17359,,Q89050044,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxambulantesb-05.jpg
0071824cxavulsos2-01,,Marc Ferrez,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,180.0,240.0,,,,,,
0071824cxavulsos2-02,,Marc Ferrez,,,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,180.0,240.0,,,,,,
0071824cxavulsos2-03,Rua da Quitanda,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77647,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.9045,-43.17632,,Q89050042,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxavulsos2-03.jpg
0071824cxavulsos2-04,Rua da Quitanda,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77648,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.9045,-43.17632,,Q89050047,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxavulsos2-04.jpg
0071824cxjulioferrez2-01,"Cine Pathé na Avenida Central, 116",Augusto Malta,,,25-06-1926,1926,1926,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77653,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90441,-43.17782,,Q89050045,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxjulioferrez2-01.jpg
0071824cxminas3-07,"Aqueduto da Carioca, também conhecido como Arcos da Lapa",Marc Ferrez,,"Arcos da Lapa, já como local de passagem de bondes, durante as obras de reurbanização promovidas pelo prefeito Pereira Passos (1903-1906).",01-01-1896,1896,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77678,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.91185,-43.17918,,Q89050205,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxminas3-07.jpg
0071824cxpintcand-01,"Praça XV de Novembro, antiga Praça D. Pedro II",Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77654,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9027,-43.17387,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65620707,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxpintcand-01.jpg
0071824cxpintcand-03,Praça XV de Novembro,Marc Ferrez,,"À esquerda o Paço Imperial, à direita o Arco do Teles e, em frente, a catedral da Sé, atual Igreja do Carmo.",01-01-1903,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77655,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90268,-43.17384000000001,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65620708,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxpintcand-03.jpg
0071824cxpintcand-04,"Praça XV de Novembro, ao centro, o Chafariz do Mestre Valentin",Marc Ferrez,,Praça XV de novembro após a reforma ocorrida durante a gestão do prefeito Pereira Passos.,01-01-1903,1885,1905,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77656,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9029,-43.17484,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65620709,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxpintcand-04.jpg
0071824cxrecife-08,Fortaleza de Nossa Senhora da Conceição de Villegagnon,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,240.0,180.0,,,,,,
0071824cxrep1-08,Fortaleza de Nossa Senhora da Conceição de Villegagnon,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/82894,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90962,-43.15246,,,,
0071824cxrep3-08,Retrato de G. Leuzinger,Marc Ferrez,,Reprodução,,,,Photograph,all||views,Instituto Moreira Salles,,Glass plate negative,Silver gelatin,,,,180.0,240.0,,,,,,
0071824cxrio1-09,"Entrada da Baía de Guanabara, ao fundo o Pão de Açúcar",Marc Ferrez,,"Vista da entrada da Baía de Guanabara, tomada de Niterói (Jurujuba).",01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77657,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.93535,-43.1243,,Q89050049,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio1-09.jpg
0071824cxrio2-02_2,Morro do Corcovado tomado da Floresta da Tijuca,Marc Ferrez,,,01-01-1886,1881,1891,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77679,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.9531,-43.22585,http://www.wikidata.org/entity/Q14942956 Tijuca Forest,Q65621439,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-02_2.jpg
0071824cxrio2-03,"Panorama do centro do Rio, ao fundo a Ilha Fiscal",Marc Ferrez,,"Panorama da cidade do Rio de Janeiro, provavelmente a partir do Morro do Castelo.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77658,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90695,-43.17242,,Q65620711,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-03.jpg
0071824cxrio2-04,Pedra de Itapuca,Marc Ferrez,,"Pedra de Itapuca, em Niterói, trata-se de um monumento natural localizado entre as praias de Icaraí e das Flechas, sob a designação indígena de Itapuca (pedra furada) por haver tido, em sua forma original, um túnel natural. A pedra foi parcialmente demolida por ordens do Presidente da Província, Conselheiro Pedreira, para dar prosseguimento ao Plano de Arruamento de 1840-1841, criando uma comunicação direta entre os bairros do Ingá e Icaraí.",01-01-1884,1879,1889,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77659,Glass plate negative,Collodion,,,,240.0,180.0,-22.90533,-43.11937,http://www.wikidata.org/entity/Q10352795 Praia de Icaraí,Q65621440,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-04.jpg
0071824cxrio2-05,"Mercado da Praia do Peixe, ao fundo, torres da Igreja da Ordem Terceira do Carmo",Marc Ferrez,,,01-01-1890,1880,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77680,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90147,-43.17307,http://www.wikidata.org/entity/Q10353359 Praça XV de Novembro,Q65620713,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-05.jpg
0071824cxrio2-06,"Rua Primeiro de Março, com destaque para a Igreja de Santa Cruz dos Militares",Marc Ferrez,,"Vista da Rua Primeiro de Março (antiga Rua Direita), à esquerda Igreja de Santa Cruz dos Militares, à direita Igreja da Ordem terceira do Carmo e ao fundo o Morro do Castelo.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77660,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90192,-43.1763,http://www.wikidata.org/entity/Q2946148 Centro,Q65621441,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-06.jpg
0071824cxrio2-07,Entrada da Baía de Guanabara e Pão de Açucar,Marc Ferrez,,"Vista da entrada da Baía de Guanabara, tomada do Forte do Imbuí (Niterói).",01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77681,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.95166,-43.1121,http://www.wikidata.org/entity/Q10283662 Q10283662,Q65620715,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-07.jpg
0071824cxrio2-08,Fortaleza da Laje após a Revolta da Armada,Marc Ferrez,,A fortaleza de Laje permaneceu leal ao Governo de Floriano Peixoto quando o Almirante Custódio de Melo comandou uma esquadra revoltosa no episódio que ficou conhecido como Revolta da Armada.,1893,1893,1893,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77661,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.93277,-43.14848,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,Q65620716,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-08.jpg
0071824cxrio2-09,Procissão Marítima,Marc Ferrez,,Provavelmente se trata da recepção de um evento de porte internacional.,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77662,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.9428,-43.16208,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,Q65620718,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-09.jpg
0071824cxrio2-10,Regatas na Praia de Botafogo,Marc Ferrez,,,01-01-1895,1894,1910,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77663,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.94634,-43.18049,,Q65620719,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-10.jpg
0071824cxrio2-11,"Rua Direita, atual rua Primeiro de Março",Marc Ferrez,,"Destaque para o prédio dos Correios, em primeiro plano, e para o prédio da Bolsa de Fundos Públicos, atual CCBB, adiante.",01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77664,Glass plate negative,Silver gelatin,,,,180.0,240.0,-22.90181,-43.17633,http://www.wikidata.org/entity/Q2946148 Centro,Q65621575,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-11.jpg
0071824cxrio2-12,Enseada de Botafogo,Marc Ferrez,,,01-01-1880,1875,1885,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77665,Glass plate negative,Collodion,,,,,,-22.94089,-43.17762000000001,,Q65621443,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-12.jpg
0071824cxrio2-13,"Rua São Clemente, ao fundo o morro do Corcovado",Marc Ferrez,,"Rua São Clemente, tradicional rua do Bairro de Botafogo. O nome da rua se dá em homenagem ao Padre Clemente, que foi tesoureiro mor da igreja de São Sebastião (velho prédio da Sé), e devido a riqueza de sua família adquiriu grande parte do bairro de Botafogo. As terras de Clemente tinham como limite a Enseada de Botafogo, a Lagoa de Sacopenapã (hoje Rodrigo de Freitas) e os morros de São João e Dona Marta, este último batizado em homenagem à mãe de Clemente.",01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77682,Glass plate negative,Collodion,,,,180.0,240.0,-22.95033,-43.19197,http://www.wikidata.org/entity/Q894624 Botafogo (Bairro),Q65620722,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio2-13.jpg
0071824cxrio3-01,Morro do Pão de Açúcar visto a partir da Fortaleza de Santa Cruz,Marc Ferrez,,,01-01-1885,1880,1890,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77666,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.93589,-43.13296,http://www.wikidata.org/entity/Q224101 Baía de Guanabara,Q65620723,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-01.jpg
0071824cxrio3-02,Ilha da Boa Viagem,Marc Ferrez,,,01-01-1890,1885,1895,Photograph,all||views,Instituto Moreira Salles,http://acervos.ims.com.br/portals/#/detailpage/77667,Glass plate negative,Silver gelatin,,,,240.0,180.0,-22.90839,-43.13036,,Q89050048,,https://rioiconography.sfo2.digitaloceanspaces.com/situatedviews/0071824cxrio3-02.jpg
